message,label,id
"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...",ham,2628
Sitting ard nothing to do lor. U leh busy w work?,ham,2629
Sorry. || mail? ||,ham,2631
Ya just telling abt tht incident..,ham,2632
Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,ham,2633
"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",ham,2635
No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,ham,2636
Ok. I.ll do you right later.,ham,2637
Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,ham,2638
Have your lunch and come quickly and open the door:),ham,2639
I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,ham,2641
"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",ham,2642
i am seeking a lady in the street and a freak in the sheets. Is that you?,ham,2644
My phone,ham,2645
yay! finally lol. i missed our cinema trip last week :-(,ham,2648
All day working day:)except saturday and sunday..,ham,2649
aathi..where are you dear..,ham,2650
Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,ham,2651
"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",ham,2652
You getting back any time soon?,ham,2653
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",ham,2654
I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;,ham,2655
Be sure to check your yahoo email. We sent photos yesterday,ham,2656
What was she looking for?,ham,2657
"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",ham,2659
No:-)i got rumour that you going to buy apartment in chennai:-),ham,2660
"Yeah, probably earlier than that",ham,2661
Change windows logoff sound..,ham,2662
Still i have not checked it da. . .,ham,2663
Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...,ham,2664
"Cool, text me when you head out",ham,2666
Happy birthday... May u find ur prince charming soon n dun work too hard...,ham,2669
I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,ham,2670
says the  &lt;,ham,2672
I will come to ur home now,ham,2673
Free any day but i finish at 6 on mon n thurs...,ham,2674
Will you be here for food,ham,2675
"life alle mone,eppolum oru pole allalo",ham,2676
Nite...,ham,2677
"Two fundamentals of cool life: 'Walk, like you are the KING'...! OR 'Walk like you Dont care,whoever is the KING'!... Gud nyt",ham,2678
"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!",ham,2679
Hi Petey!noi’m ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,ham,2680
I just saw ron burgundy captaining a party boat so yeah,ham,2681
Already one guy loving you:-.,ham,2682
Staff of placement training in Amrita college.,ham,2683
I always chat with you. In fact i need money can you raise me?,ham,2684
"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",ham,2686
Are you willing to go for apps class.,ham,2687
Hanging out with my brother and his family,ham,2688
No it will reach by 9 only. She telling she will be there. I dont know,ham,2689
Hey... are you going to quit soon? Xuhui and i working till end of the month,ham,2690
"Im sorry bout last nite it wasn’t ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",ham,2691
Try neva mate!!,ham,2692
I not free today i haf 2 pick my parents up tonite...,ham,2693
"'HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X'",ham,2694
Should i send you naughty pix? :),ham,2695
"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",ham,2697
Prepare to be pounded every night...,ham,2698
"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;",ham,2699
Good evening! How are you?,ham,2700
Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,ham,2701
"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",ham,2702
We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,ham,2703
What happen dear. Why you silent. I am tensed,ham,2704
If you are not coughing then its nothing,ham,2705
Ü come lt 25 n pass to me lar,ham,2706
Thank You meet you monday,ham,2707
I got like $ &lt;,ham,2709
"Dad wanted to talk about the apartment so I got a late start, omw now",ham,2710
Lol u still feeling sick?,ham,2712
Din i tell u jus now 420,ham,2713
am up to my eyes in philosophy,ham,2714
No da. . Vijay going to talk in jaya tv,ham,2717
Still chance there. If you search hard you will get it..let have a try :),ham,2721
Sent me de webadres for geting salary slip,ham,2724
But you dint in touch with me.,ham,2726
"Yup, leaving right now, be back soon",ham,2727
And do you have any one that can teach me how to ship cars.,ham,2728
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",ham,2729
Yeah confirmed for you staying at  that weekend,ham,2730
They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,ham,2731
"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",ham,2732
"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",ham,2733
Ard 4 lor...,ham,2734
I sent your maga that money yesterday oh.,ham,2735
Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,ham,2737
Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,ham,2739
How much would it cost to hire a hitman,ham,2742
I anything lor...,ham,2743
Huh but i cant go 2 ur house empty handed right?,ham,2745
Good morning princess! Happy New Year!,ham,2746
Then wat r u doing now? Busy wif work?,ham,2747
I know you mood off today,ham,2748
"Jay told me already, will do",ham,2749
Cps is causing the outages to conserve energy.,ham,2750
Hey morning what you come to ask:-) pa...,ham,2751
Jordan got voted out last nite!,ham,2752
"That means you got an A in epi, she.s fine. She.s here now.",ham,2753
I have no idea where you are,ham,2754
Pls come quick cant bare this.,ham,2755
"Call me. I m unable to cal. Lets meet bhaskar, and deep",ham,2756
Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,ham,2758
Ok c ü then.,ham,2759
I enjoy watching and playing football and basketball. Anything outdoors. And you?,ham,2760
"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;",ham,2761
Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,ham,2762
Hey check it da. I have listed da.,ham,2763
I meant as an apology from me for texting you to get me drugs at  &lt;,ham,2764
Goin to workout lor... Muz lose e fats...,ham,2765
No message..no responce..what happend?,ham,2766
I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),ham,2767
Meeting u is my work. . . Tel me when shall i do my work tomorrow,ham,2769
Thank you princess! You are so sexy...,ham,2772
Oooh I got plenty of those!,ham,2773
Hui xin is in da lib.,ham,2774
'ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX',ham,2776
You know what hook up means right?,ham,2777
My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,ham,2780
"Hey babe, my friend had to cancel, still up for a visit ?",ham,2782
"We are hoping to get away by 7, from Langport. You still up for town tonight?",ham,2783
Want to send me a virtual hug?... I need one,ham,2784
"Probably not, still going over some stuff here",ham,2785
It has issues right now. Ill fix for her by tomorrow.,ham,2786
Why i come in between you people,ham,2787
Senthil group company Apnt 5pm.,ham,2788
Studying. But i.ll be free next weekend.,ham,2789
Wait.i will come out.. &lt;,ham,2790
I will reach ur home in  &lt;,ham,2791
Well then you have a great weekend!,ham,2792
Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... ' I will be with YOU ' Wherevr.. Whenevr.. Forevr... Gudnyt dear..,ham,2793
Huh? 6 also cannot? Then only how many mistakes?,ham,2794
Ha... U jus ate honey ar? So sweet...,ham,2795
"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",ham,2796
Thanks for loving me so. You rock,ham,2797
Yeah imma come over cause jay wants to do some drugs,ham,2798
Ok thanx... Take care then...,ham,2799
Yup. Thk of u oso boring wat.,ham,2800
"came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",ham,2801
Moji just informed me that you saved our lives. Thanks.,ham,2802
Whos this am in class:-),ham,2804
Great! So what attracts you to the brothas?,ham,2805
Stupid.its not possible,ham,2807
I cant pick the phone right now. Pls send a message,ham,2808
LOL what happens in Vegas stays in vegas,ham,2809
"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldn’t make ur b’day 2 hun!",ham,2810
When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,ham,2811
Dad says hurry the hell up,ham,2812
I get out of class in bsn in like  &lt;,ham,2814
Great! I shoot big loads so get ready!,ham,2815
You still coming tonight?,ham,2816
"Sir, i am waiting for your call, once free please call me.",ham,2818
No i am not having not any movies in my laptop,ham,2819
"Hello, As per request from  &lt;",ham,2821
I am in tirupur.  call you da.,ham,2822
S:)but he had some luck.2 catches put down:),ham,2824
How i noe... Did ü specify da domain as nusstu... Ü still in sch...,ham,2825
Oh...i asked for fun. Haha...take care. ü,ham,2826
Shall i get my pouch?,ham,2827
"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",ham,2829
Kent vale lor... Ü wait 4 me there ar?,ham,2830
Ok. Very good. Its all about making that money.,ham,2831
Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),ham,2832
Aight do you still want to get money,ham,2833
ARE YOU IN TOWN? THIS IS V. IMPORTANT,ham,2836
"Sorry pa, i dont knw who ru pa?",ham,2837
Wat u doing there?,ham,2838
"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",ham,2839
"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",ham,2840
"Yeah why not, is the gang all ready",ham,2844
Blank is Blank. But wat is blank? Lol,ham,2845
We left already we at orchard now.,ham,2846
Nothing spl..wat abt u and whr ru?,ham,2848
"Aldrine, rakhesh ex RTM here.pls call.urgent.",ham,2849
The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,ham,2850
"I guess you could be as good an excuse as any, lol.",ham,2851
Gud mrng dear hav a nice day,ham,2852
Old Orchard near univ. How about you?,ham,2853
"4 tacos + 1 rajas burrito, right?",ham,2854
"It‘s £6 to get in, is that ok?",ham,2855
Hows the street where the end of library walk is?,ham,2856
Plz note: if anyone calling from a mobile Co. &amp; asks u to type,ham,2857
We stopped to get ice cream and will go back after,ham,2858
Did you stitch his trouser,ham,2859
No da. . Vijay going to talk in jaya tv,ham,2860
"Nah, Wednesday. When should I bring the mini cheetos bag over?",ham,2862
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",ham,2863
"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",ham,2865
"Haha... Sounds crazy, dunno can tahan anot...",ham,2866
Why are u up so early?,ham,2867
Ya that one is slow as poo,ham,2868
'Im on gloucesterroad what are uup to later?',ham,2870
"GOD ASKED, 'What is forgiveness?' A little child gave lovely reply, 'It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",ham,2873
K.i will send in  &lt;,ham,2875
Would me smoking you out help us work through this difficult time,ham,2876
Yes.mum lookin strong:),ham,2878
"Sir Goodmorning, Once free call me.",ham,2879
Where are you call me.,ham,2880
Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,ham,2881
Love it! The girls at the office may wonder why you are smiling but sore...,ham,2882
Does uncle timi help in clearing cars,ham,2884
I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,ham,2885
Ok... But bag again..,ham,2886
Ok lor. Msg me b4 u call.,ham,2887
Then ur physics get a-?,ham,2890
Can you do online transaction?,ham,2893
Dear got train and seat mine lower seat,ham,2894
Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,ham,2895
Wat r u doing?,ham,2896
"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",ham,2899
Love it! I want to flood that pretty pussy with cum...,ham,2900
Hey are you angry with me. Reply me dr.,ham,2901
"Short But Cute: 'Be a good person, but dont try to prove it..' .Gud noon....",ham,2902
They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,ham,2903
Feb  &lt;,ham,2904
"Actually nvm, got hella cash, we still on for  &lt;",ham,2905
No da. I am happy that we sit together na,ham,2907
Yup song bro. No creative. Neva test quality. He said check review online.,ham,2908
Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,ham,2909
Pls dont restrict her from eating anythin she likes for the next two days.,ham,2911
Mm you ask him to come its enough :-),ham,2912
At the funeral home with Audrey and dad,ham,2913
"Aight, can you text me the address?",ham,2914
Excellent! Wish we were together right now!,ham,2915
Yep then is fine 7.30 or 8.30 for ice age.,ham,2916
Pls i wont belive god.not only jesus.,ham,2917
Can. Dunno wat to get 4 her...,ham,2918
"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",ham,2919
How long does it take to get it.,ham,2920
"sorry brah, just finished the last of my exams, what up",ham,2923
Just normal only here :),ham,2925
"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",ham,2926
"Goodmorning,my grandfather expired..so am on leave today.",ham,2927
I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,ham,2929
Ok.,ham,2930
I had askd u a question some hours before. Its answer,ham,2931
Watching tv lor. Nice one then i like lor.,ham,2932
Then ü come n pick me at 530 ar?,ham,2933
Early bird! Any purchases yet?,ham,2934
Went to pay rent. So i had to go to the bank to authorise the payment.,ham,2935
Howz pain.it will come down today.do as i said ystrday.ice and medicine.,ham,2937
Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,ham,2938
Mmmm.... I cant wait to lick it!,ham,2939
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,ham,2942
U in town alone?,ham,2943
I to am looking forward to all the sex cuddling.. Only two more sleeps,ham,2944
We have all rounder:)so not required:),ham,2945
"No, its true..k,Do u knw dis no. &lt;",ham,2946
"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",ham,2947
"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",ham,2949
R u still working now?,ham,2950
Yep. I do like the pink furniture tho.,ham,2952
"Customer place, i wil cal u sir.",ham,2954
A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),ham,2955
"Theoretically yeah, he could be able to come",ham,2957
"not that I know of, most people up here are still out of town",ham,2958
No let me do the math. Your not good at it.,ham,2959
Oh ok wait 4 me there... My lect havent finish,ham,2960
I am joining today formally.Pls keep praying.will talk later.,ham,2961
"Happy or sad , one thing about past is- 'Its no more' GOOD MORNING :-):-).",ham,2962
No. Did you multimedia message them or e-mail?,ham,2963
Okie but i scared u say i fat... Then u dun wan me already...,ham,2964
did u get that message,ham,2965
"Sorry sir, i will call you tomorrow.  senthil.hsbc",ham,2966
What you need. You have a person to give na.,ham,2967
She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;,ham,2968
Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,ham,2969
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,ham,2970
"Short But Cute: 'Be a good person, but dont try to prove it..' .Gud noon....",ham,2971
Like a personal sized or what,ham,2973
Cab is available.they pick up and drop at door steps.,ham,2974
ok....take care.umma to you too...,ham,2975
Unlimited texts. Limited minutes.,ham,2976
No problem. We will be spending a lot of quality time together...,ham,2978
Have you heard from this week?,ham,2980
Yes. Last  practice,ham,2982
Otherwise had part time job na-tuition..,ham,2984
That depends. How would you like to be treated? :),ham,2986
"Right on brah, see you later",ham,2987
Waiting in e car 4 my mum lor. U leh? Reach home already?,ham,2988
Went fast asleep dear.take care.,ham,2991
No that just means you have a fat head,ham,2992
Serious? What like proper tongued her,ham,2993
She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,ham,2994
Yeah whatever lol,ham,2996
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,ham,2997
Ard 530 lor. I ok then message ü lor.,ham,2998
Ok. C u then.,ham,2999
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,ham,3000
Do 1 thing! Change that sentence into: 'Because i want 2 concentrate in my educational career im leaving here..',ham,3003
"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",ham,3004
Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,ham,3005
How? Izzit still raining?,ham,3006
I havent add ü yet right..,ham,3007
Babe ? I lost you ... Will you try rebooting ?,ham,3008
Sos! Any amount i can get pls.,ham,3010
"Playin space poker, u?",ham,3011
How come guoyang go n tell her? Then u told her?,ham,3012
You need to get up. Now.,ham,3013
They r giving a second chance to rahul dengra.,ham,3014
WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,ham,3016
Y ü wan to go there? C doctor?,ham,3017
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,ham,3020
"Until 545 lor... Ya, can go 4 dinner together...",ham,3021
I will be gentle princess! We will make sweet gentle love...,ham,3022
How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,ham,3023
"Sorry, went to bed early, nightnight",ham,3024
HMM yeah if your not too grooved out! And im looking forward to my pound special :),ham,3025
I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,ham,3026
Hi dude hw r u da realy mising u today,ham,3027
Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit...,ham,3028
I knew it... U slept v late yest? Wake up so late...,ham,3029
Haha... dont be angry with yourself... Take it as a practice for the real thing. =),ham,3030
Where is that one day training:-),ham,3031
So i could kiss and feel you next to me...,ham,3032
Have a nice day my dear.,ham,3033
Your dad is back in ph?,ham,3034
If you ask her or she say any please message.,ham,3036
"If e timing can, then i go w u lor...",ham,3037
Love you aathi..love u lot..,ham,3038
I was just callin to say hi. Take care bruv!,ham,3039
Did u turn on the heater? The heater was on and set to &lt;,ham,3041
"Night night, see you tomorrow",ham,3044
do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,ham,3046
Reason is if the team budget is available at last they buy the unsold players for at base rate..,ham,3049
CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,ham,3050
Huh i cant thk of more oredi how many pages do we have?,ham,3052
His frens go then he in lor. Not alone wif my mum n sis lor.,ham,3053
Nationwide auto centre (or something like that) on Newport road. I liked them there,ham,3054
"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",ham,3055
"Whatever, juliana. Do whatever you want.",ham,3056
"Friendship is not a game to play, It is not a word to say, It doesn't start on March and ends on May, It is tomorrow, yesterday, today and e",ham,3057
"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",ham,3059
Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,ham,3060
I am on the way to ur home,ham,3062
K...k...when will you give treat?,ham,3068
Did you get any gift? This year i didnt get anything. So bad,ham,3070
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,ham,3071
", ow u dey.i paid 60,400thousad.i told  u would call .",ham,3072
IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,ham,3073
Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel,ham,3074
Discussed with your mother ah?,ham,3077
Ok.,ham,3078
In which place i can get rooms cheap:-),ham,3079
'GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI',ham,3080
University of southern california.,ham,3081
We have to pick rayan macleran there.,ham,3082
U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,ham,3083
Well. Balls. Time to make calls,ham,3084
Wat time ü wan today?,ham,3085
&lt;,ham,3086
"Yes, princess. Are you going to make me moan?",ham,3087
"[…] anyway, many good evenings to u! s",ham,3088
I am taking you for italian food. How about a pretty dress with no panties? :),ham,3089
How are you holding up?,ham,3092
Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please....,ham,3093
Hope you are not scared!,ham,3094
I cant pick the phone right now. Pls send a message,ham,3095
What time do u get out?,ham,3097
I am literally in bed and have been up for like  &lt;,ham,3098
"Yes, my reg is  Ciao!",ham,3099
If You mean the website. Yes.,ham,3100
Lol or I could just starve and lose a pound by the end of the day.,ham,3103
"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",ham,3105
"Ya ok, then had dinner?",ham,3106
I was slept that time.you there?,ham,3107
dont make ne plans for nxt wknd coz she wants us to come down then ok,ham,3108
Hi dear we saw dear. We both are happy. Where you my battery is low,ham,3111
Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,ham,3112
Hope you’re not having too much fun without me!! see u tomorrow love jess x,ham,3115
Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,ham,3116
Was the actual exam harder than NBME,ham,3118
A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,ham,3119
"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",ham,3120
O i played smash bros  &lt;,ham,3124
"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;",ham,3125
Hurry home. Soup is DONE!,ham,3126
No no. I will check all rooms befor activities,ham,3127
"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",ham,3128
He needs to stop going to bed and make with the fucking dealing,ham,3131
"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",ham,3132
Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;,ham,3134
'Life is nothing wen v get everything'. But 'life is everything wen v miss something '. Real value of people wil be realized only in their absence.... gud mrng,ham,3135
how are you? I miss you!,ham,3136
"Hey , is * rite u put »10 evey mnth is that all?",ham,3137
I think just yourself …Thanks and see you tomo,ham,3139
If u dun drive then how i go 2 sch.,ham,3140
I not at home now lei...,ham,3141
Ok then i will come to ur home after half an hour,ham,3142
Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,ham,3145
K then 2marrow are you coming to class.,ham,3146
Pls send me your address sir.,ham,3148
I want to lick your pussy now...,ham,3149
What you doing?how are you?,ham,3151
"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",ham,3152
Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,ham,3153
Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),ham,3154
"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",ham,3155
"Cool, want me to go to kappa or should I meet you outside mu",ham,3156
"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",ham,3157
May b approve panalam...but it should have more posts..,ham,3158
I dont thnk its a wrong calling between us,ham,3160
Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,ham,3161
Is it your yahoo boys that bring in the perf? Or legal.,ham,3162
No need to say anything to me. I know i am an outsider,ham,3163
have you ever had one foot before?,ham,3164
Just got to  &lt;,ham,3165
"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",ham,3166
Ever green quote ever told by Jerry in cartoon 'A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt,ham,3167
Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,ham,3168
Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),ham,3169
Infact happy new year. How are you where are you when are we seeing,ham,3170
Lol I would but despite these cramps I like being a girl.,ham,3172
Ü comin to fetch us oredi...,ham,3175
Haf u eaten? Wat time u wan me 2 come?,ham,3177
"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",ham,3179
This single single answers are we fighting? Plus i said am broke and you didnt reply,ham,3180
It certainly puts things into perspective when something like this happens,ham,3181
Now got tv 2 watch meh? U no work today?,ham,3182
i felt so...not any conveying reason.. Ese he... What about me?,ham,3183
"Its ok, called mom instead have fun",ham,3186
Are you at work right now ?,ham,3188
And pls pls drink plenty plenty water,ham,3190
Ok lor then we go tog lor...,ham,3191
Two teams waiting for some players,ham,3192
Can ü send me a copy of da report?,ham,3193
"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",ham,3194
Dear got bus directly to calicut,ham,3197
Mm umma ask vava also to come tell him can play later together,ham,3198
Well the general price is  &lt;,ham,3199
"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",ham,3200
&lt;,ham,3201
Can not use foreign stamps in this country.,ham,3202
I will come tomorrow di,ham,3207
Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,ham,3208
Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,ham,3209
C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,ham,3210
How are you enjoying this semester? Take care brother.,ham,3211
"Lets use it next week, princess :)",ham,3212
Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,ham,3213
I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,ham,3214
No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),ham,3215
Oi when you gonna ring,ham,3216
