id,domain
b4e35a41-fca8-45a3-b4d2-de83184530d7,work
e1b3a802-a9ec-4a7f-90da-ac0bd4557825,credit_cards
778ff287-f855-492c-8c42-159fd21a39c0,home
b9478c9e-2a2f-4a5e-bb8d-13a92fba0d76,meta
ce176ba2-83df-4976-bbb5-682232f245df,home
1656ca3d-506b-48a9-96ad-a2d37167c282,work
90a09210-5e79-40f4-a0d5-c1187c11bee6,small_talk
de3ae4c4-6ac8-4402-b6c0-82c77e0a7e5c,work
22ba43bf-6c32-4341-bf0b-d50e2e7cac25,oos
43e2902a-6317-48ad-9651-3a779b68d53e,travel
b1939f42-2762-4a80-b0e0-485e6b541306,kitchen_and_dining
9fc90713-ca7d-4fef-bbea-3f7142155023,home
facb5596-60ee-4275-911e-218854fe0867,auto_and_commute
123333c5-9572-44df-9127-96bb7bed0f8b,utility
877966e5-a407-47c4-af24-2a9acfb9df39,kitchen_and_dining
72abc6af-8c89-42fb-acaa-c019bf2ec523,travel
0ffcbffd-c879-496b-8f27-fc030e9c2c92,banking
9a66db63-0dc0-4d16-a2cb-192d61dd22fb,auto_and_commute
b7b75fc1-3445-4119-8e87-783240e35c3b,home
bd3e11df-9fb0-45d5-89b8-359b70328c05,oos
70e539d1-144d-4d42-9172-7521cb441cbb,credit_cards
b862d087-2cba-4910-8f03-d3f065ecfb9d,kitchen_and_dining
c415ca0e-233a-4848-b7c2-a16fced51a7a,banking
08c443e8-c685-4de8-b147-f81c62cc4106,travel
941f83f3-08b0-4b5b-b35f-31aeee5ad143,home
0753a8ff-2d75-4306-82c3-1640a59e7f54,utility
3b6667cd-1c37-4260-b0f9-aaa7baa81a34,credit_cards
0e9fe603-9b33-48d7-895b-3c383f5d7db0,small_talk
9854e813-7a87-404c-80e3-40c4857debab,travel
5940c059-0bd5-458e-b259-1edc93f080ab,kitchen_and_dining
56d002e6-3171-4c6a-be90-248c12283872,utility
459b3bfb-4650-46d3-8dcc-869f64574ba2,credit_cards
959f89dc-e79f-4ca4-8a34-1ce2925d13fd,work
1459b859-47b7-46f5-aa85-61ebeacdbfcc,banking
55a02ccb-5121-46ab-9ef4-b83242706fe4,meta
177579b4-4f02-47c1-a627-b847a003c853,kitchen_and_dining
dc974cc3-5df9-48ad-9d3b-89acae14be59,travel
bde03e34-eb92-4f09-bc5b-f9b0efc60fd5,auto_and_commute
15a19081-2f44-4f99-a867-8987b372e36f,oos
7db12c87-3c49-4eb7-b332-407da7fed6cb,oos
1165971a-31ed-4866-827f-dfa08d94318a,travel
89d30c2d-2090-421e-8ece-1a15647ad257,kitchen_and_dining
13ee3ac6-1211-4ca5-8e0f-26ba214cf63d,travel
f6a20208-6e0f-43fc-a99a-2570c7508dee,meta
1035e0c1-cdcd-4a22-b6c4-c4b3c4b0fbda,oos
1ae7c9bd-ea35-4442-88fc-de8ccfab49b5,kitchen_and_dining
9df446b7-1b5d-4cd8-9bf7-3ed03ba0c067,home
0daa05eb-510a-41c2-9ef9-a729f0d3120c,kitchen_and_dining
53a37db3-c50b-4177-91f8-2fbdac0af19a,banking
bc889f81-d139-40af-908e-d6ec4efc1856,oos
f029f4dc-e9ef-4ada-bb08-f116e2f49e45,work
ff367bfe-7852-4ede-a231-233f76089858,utility
fe74b923-2d86-4ab7-9f3e-6f816a884498,utility
748f60f5-2243-40cf-9a16-636db6909dda,credit_cards
177f07d9-16f2-4567-a3de-96491672a925,meta
7202eee7-55c3-4759-b256-f153ad93c583,banking
3cd6fe57-2b46-4ac9-98d7-f1b314224ee9,home
c3215d81-1569-493b-b308-6a0b1ae13069,small_talk
6d374cd6-2b08-4f9a-b954-1f84713554a6,banking
db42e808-33ca-4397-b5e4-862dd13a26f3,banking
b5bc9344-38bc-40ae-aafa-77779865d841,credit_cards
b11c3db4-eba0-4297-835c-5aab60269259,utility
a9cf4231-384c-4678-b9a7-e8848f1bf5e4,meta
7c3ac977-14f4-4adb-a19c-be9937bdc4c2,meta
4056b459-c362-47f1-9581-7e4506d079d4,work
32a737fe-4574-4432-8ad2-e2b797e7b03a,travel
c3a9c528-29ef-4838-9f8f-f6cb0943b277,credit_cards
6ed9dbd7-f9ce-4ab9-8496-67f86eca7cbf,travel
6e6ea274-f001-46b8-86b6-687d30e506de,kitchen_and_dining
52e55536-d2c2-42a0-9e41-590f20f7b138,home
171706e9-4568-4668-b6f1-890bb93eb12d,work
7620d213-2647-42c6-b81c-3b46e86dd0f1,meta
03a2fe56-f3c3-44cc-a385-969a8880aae3,small_talk
00423563-2ae4-4531-834b-abc1808d1f8b,work
06999c8d-f57f-43f5-b108-bfa134309a87,auto_and_commute
ca21fbe4-b3c3-40f9-b2c7-05b153c7b008,small_talk
dd6c4181-ef1b-4dc9-945e-d28bf9e68d75,small_talk
2f07de0c-eb05-4f85-85b9-45dd5c571a58,meta
e33e60f0-e960-429b-bdb3-7fb1301acc29,travel
ec3ffaf1-0acb-4d8e-a1ff-289fce7f7c51,home
8de9bfda-be88-4633-8b0a-ea5f377367db,travel
137d3ecd-32b1-4558-b17e-6295e10ea275,oos
eb2216f7-8647-4966-bbc5-3cc4919c8c16,credit_cards
8bb6fa3d-250e-43ae-b01b-382ca409e6d2,auto_and_commute
0645704f-c319-4e51-9845-dde171a0852c,credit_cards
4032bda7-22d2-4263-9018-a81fd6a14f0f,auto_and_commute
6e1d18bb-6294-4ff2-a953-47c4e6feac47,auto_and_commute
565412bb-42db-4fb4-bca7-6c63f2f6f864,home
29a39fce-d51d-4c2b-a812-d3b6b83e482e,oos
33d143ce-129b-424e-a002-9872b75d1e96,work
bfdd9b90-ff7d-497b-b513-2f72683165b3,credit_cards
84299314-7d7d-4d7e-afe5-9e0e18aa2ca3,small_talk
d5745371-b387-4840-9e18-24d2f4f4f7d1,utility
6252bb04-158b-4086-873e-db6d6a99c440,oos
578cc9c2-d7ad-4efa-9935-e36dda01bb5a,auto_and_commute
61a21a19-0780-4365-b3a4-c3bafa02a6bf,small_talk
ed400e0c-7ebe-4182-a539-1acb605b5543,meta
7d0aa33a-519c-412a-9d77-beb975a0f382,auto_and_commute
c48666ff-e4ac-4430-bb63-4fccae59744a,work
3292f736-5e36-445d-bc4e-e42af52c6542,auto_and_commute
4f21ff74-a78a-4561-939c-629a9037bc75,kitchen_and_dining
7a7fd0d8-6fb5-4ed5-b48e-b1f9c9edcc5e,work
2e52799f-c79b-4e0f-8584-c9803aac32b1,small_talk
5dc0d56a-438c-4c80-bf7c-edf3545bca07,utility
fc3c0b4f-3654-4b43-9491-3d8a4daa762b,home
b6ce9aba-8ba4-4897-9334-d276adb56bf3,work
da946077-5e8a-45b2-938a-b4cd3bc81362,travel
92c978dd-647b-4f70-bc87-edf8be053e4f,small_talk
93fd34aa-b756-4a4b-88e4-0352263067be,small_talk
1951bf7c-770d-4b5d-9a36-6f23cd11aacb,small_talk
3ea64b1f-976b-4ffb-83f5-5a30ff685520,auto_and_commute
5e3d0afa-bc94-45c9-a68d-2c617da98cee,work
aa6a2bcc-3f33-4c86-a7a7-875f0bbe1fb9,utility
2623e5df-6a5e-4aee-9869-3b36f2a4a959,banking
ad069bd6-72c1-49f8-862c-7deade08767a,meta
1f682a81-6a49-4ebf-958a-ae85aac23d47,work
85fceb58-47da-4a3a-b515-52b7c2a5bfb5,oos
27ec61e9-6085-4c1c-8ad9-e4d415827fa4,home
e8dad2d4-8607-464a-8dae-8c3741edfb67,work
bbc992ad-018d-4083-891a-821d8eaa259c,small_talk
3038f553-8dcf-424f-bcb9-7bd62a9022ac,meta
dd5a5f22-ada5-495c-a946-e6ea8b9985fd,oos
8ca387ac-a03c-497d-b840-e728cb0adffa,home
0e43f087-9305-41ec-a974-5c77d2ef5021,utility
4546c31d-2918-4e5d-8479-899557faa060,kitchen_and_dining
7561aba8-996c-4b4c-b82d-954bf3c320e3,oos
fd56aa80-25fb-4ca4-8e45-36aa5843492b,home
b2347c80-8115-4099-b3f5-9bb2ab21a2c8,auto_and_commute
ebd474df-ba65-4ada-950e-41be2485baa3,home
606a3adb-c4aa-43c7-8e27-7b899e05a169,kitchen_and_dining
d215b2a3-44e0-4d66-b54e-b6fe55c03ea3,small_talk
7a503428-e5e5-4ace-861c-7ff90e5c4365,travel
a117448c-d506-4910-83fc-f22390dd6d13,travel
c451cf8f-7e14-417d-adb8-e7ab39fd0d2b,credit_cards
4926569d-4be9-421d-871b-22a2373b6a66,auto_and_commute
68de75e2-6e3f-4762-bb59-a3742e3bc185,meta
e161ec37-c442-4c3b-94d1-3feff906b456,utility
4bdcb1b9-d6f7-4eda-97ee-72a868c78f98,credit_cards
4356601d-e55b-4739-954e-57d68dbca0b7,small_talk
96c5378a-2899-4bfa-a6a4-e78a80df8136,home
f0aba57e-a7fd-477d-853e-f4b2dedbde20,credit_cards
c07dea47-fb90-4f2b-9c94-b7b4ab8d9bad,small_talk
d55d9222-dfed-4e61-ac2b-e4e41bd7db0f,meta
316b51bd-d4e3-45ef-9403-d087ee08e9f1,travel
d0ad830b-9e38-4ce4-bf1a-b9981aa129f0,travel
d9c0cf4f-454d-4bb0-a372-c01db9d2029d,oos
2f91f085-0498-4e58-915d-e3cc6cd080a5,meta
c5c61f2f-77d7-4205-9fdf-21f41020419e,travel
7de02494-fb76-428d-af88-fdce6535524c,credit_cards
22e71c7a-a9fc-4597-8be2-520ca3cdf61d,home
60f2f6f7-c93e-44aa-9da1-69abbd176803,travel
80404f06-4012-4f4b-a3a9-852ae6c2c476,meta
e5927a81-b18a-4d84-9ff6-53f880f2cb7e,utility
86fa8a21-892b-442a-bb63-5ae4eb16a9cd,work
074f6347-9f46-4301-9318-08757805ef4c,small_talk
e8eb1e53-ec0e-4129-ab37-7d2cd5bc3259,meta
05f2b37a-c29d-4a0e-8981-ea1f4eff20ab,meta
923f80ac-a89d-49a6-8a7d-58a2bff90e5a,meta
07d15401-eb0f-4a85-a10a-f13f82501112,credit_cards
411f246e-3e9d-4db0-b1f7-210553b43970,kitchen_and_dining
ef723e5a-75cf-4bec-8974-1783f3b30aec,home
3523d90b-0626-4c87-b299-b72fd7bce816,home
2c3f770e-fed9-4cf3-abee-a0ff5bc7d340,banking
df6026c7-00b3-430f-998f-7862b42505b7,small_talk
b8e3b029-a506-4d8e-b894-856c6a17e138,oos
d0e6e4c7-910b-48e3-ab59-c988c06034e9,credit_cards
dca8e8b9-bf25-431a-8985-3cdc918658b9,meta
d479b5bc-2471-4608-9cde-5963ead44d71,kitchen_and_dining
6d66d665-bc88-4c18-8db5-0d3a61591e27,small_talk
21d9f454-92ff-4932-a4f2-b5e05cf78dbb,small_talk
af268948-b59c-48c8-b657-71e7e0bf53ed,oos
ca1f7b70-9eec-4734-a729-749872e18a88,oos
87fa6ff6-e4c7-4833-8610-08103ea40a22,small_talk
8044225d-26fa-46db-90d7-087bac709187,utility
61244103-9cea-4773-975a-4f20eddcd2b7,banking
e400c3bd-9093-4256-8e43-655b07500abe,small_talk
028a5726-d0ea-41f7-8eea-9906de3ef457,credit_cards
e58d5a1e-39e5-4dcf-a4a7-b3ab12f7a67c,credit_cards
f24061bd-564a-4612-8813-ccf3fabdfc94,small_talk
7bebc1fc-4b7e-40ac-805d-e67fe01f93dc,banking
3e57d38d-9b0b-4fd7-9630-e59be82196d9,kitchen_and_dining
805b1270-31e8-4827-9f83-88e85f3b834f,banking
8bd88415-99c4-4dc0-bb4d-5193e15aebc2,banking
17224674-2e2b-43b8-81d0-0c25dfb40d1a,auto_and_commute
9c65ecd2-3205-4261-abf1-dae16b853311,kitchen_and_dining
2aa25bf2-7667-4529-82df-dbe0023d04bd,travel
29fde356-645f-4b4d-b2c2-e8bf3e0f687a,work
fea38f65-ab0b-4e73-9bad-eba6c08e8b80,oos
5388b35e-1eeb-44ee-8758-2b4a59c524b5,work
f367332e-7b43-4ad5-8d01-c41006f69fce,auto_and_commute
3df8b81a-66a5-4152-b81d-1c1eb02ee9ee,travel
5a0f4fee-64fd-434b-85f8-067d49cd15ee,travel
258b8f3b-644f-4c91-b793-beb2a9c6cf0c,banking
d87a979f-a2f4-4fa7-a62d-85e27d3781cd,home
6ec5fa51-c850-4534-9652-0cb253739d6e,meta
77d75adf-7c8b-4166-b827-aa034febde53,auto_and_commute
a956319e-61d3-4f08-84ff-1684b4b96d7b,auto_and_commute
9d97f33b-64bf-41a5-93c9-34c822adc30e,work
a44d2b5b-0dfd-41e3-b187-dcfe8c4b14c5,banking
3b897f1f-9668-4fd9-849c-a749eeabff91,banking
a4524d92-7874-4e3e-8180-ef0b3f1b01b0,small_talk
5c1e074b-565e-45af-8dff-c35249d64b75,credit_cards
736e119f-df0f-460e-b0e6-6e7e22ca8459,credit_cards
93b21dac-c5b2-4b8d-aaaa-d78f127eb405,banking
fb04ae7a-58ea-4dba-a732-84f20b414f00,kitchen_and_dining
20acac9e-db6c-4250-9266-59c71eea04e3,utility
c22d5a04-b609-43d8-b46b-d6691aabd722,oos
1b6c062e-3f39-44d9-8e4a-50e5a4a84182,oos
457eb51a-638c-4fe2-b512-c8b9a1ac4137,credit_cards
cbe2a21d-1c5a-4728-bd16-d82e3c6cce5d,travel
10b8cc99-eb33-48b5-81f1-44e0fe11fb63,auto_and_commute
1fd1eef2-211c-458d-8454-71242b2ce929,banking
b97ec4b2-4406-4f56-9a2b-a357cbcb36b8,utility
a65d25ab-1e52-4a66-bc16-b1757742b751,travel
69b54db6-2d91-4e82-9cdd-e0d6f538065f,travel
66b291f5-4d6a-4f95-ab97-122732fad3f9,credit_cards
3e6a9b47-2146-404d-9bdc-7c721e45fae9,oos
1b4a8374-feae-4450-8e40-167434177ef2,home
186ffa91-a78b-4836-83f4-f6a3eec82070,auto_and_commute
4e056d20-f0be-4848-88ad-b45114064cb4,credit_cards
ad94abbf-3908-4eb8-9bac-f60cfb8301c7,small_talk
f186d7cc-ad4b-44e0-a6c6-91ecdbc9fc8b,banking
ee0fc125-9011-49c6-8cf6-6ef89a5daded,utility
eb0f53e9-dacd-407c-806b-b8151bd7aecd,credit_cards
23a0bd5e-5ed1-4b98-81c5-1cacac1e36f8,small_talk
baeaba04-e16c-4344-8692-266582706d97,home
f587d2d4-3857-4b6d-9ace-bb56f7291b5e,kitchen_and_dining
bdf9a2c6-caeb-4e38-bf1e-fff0ce484731,oos
96d15219-951a-4875-94ef-f6b045325f9b,work
10ca1e66-7c3a-48b7-93a5-e220615312cf,banking
fe9d6c42-76e2-46ef-8cee-2357d274a23b,meta
c3e44792-ebf0-4c5a-a2eb-835a172c37d4,oos
5f99a355-741b-426d-b7ee-c616b5c5d365,auto_and_commute
079bbb71-d774-4afb-87e1-2faa05d5a44d,home
4e734d86-e76f-4255-92a9-59d81d607f47,meta
a149eb39-15d2-4cc1-a1b0-faa58959b0cc,work
46413cba-3a4d-4597-9b9f-603d17e969c7,work
37199fbd-88c9-42ee-9e85-e0c3e45017da,banking
025e6a90-b843-473a-ab86-64f3ed60eed3,home
9cefaba5-bf41-4fbf-9749-f4bfad7709bd,kitchen_and_dining
dc1684db-aa2a-4f6d-a563-b2bf3b224c8c,banking
35392617-3fbf-431d-8b6c-d8b09bb9c9cf,auto_and_commute
8660bec3-e53f-494c-b922-daafb35ca067,small_talk
36268963-87a7-4d0a-9a88-4862818f4b49,kitchen_and_dining
1d41c75a-6197-4d98-8d87-0bb825ac7b79,auto_and_commute
434c9aa4-a555-47f9-a561-d2426239c339,small_talk
3119824b-fa7e-4840-85e5-d74e8a45fea0,banking
7f98c199-e2ad-42b9-8683-c4b15f253a55,oos
96032059-6569-40ed-a7a0-fc7fa1677fa4,work
f5888370-1e6f-4219-9885-9e2619a01dd2,banking
9128e706-cca6-4150-a0df-c33fbdbb3877,oos
b269ab1a-acb0-4c34-95e9-e0b07170c97a,credit_cards
ac9a9da4-0268-449c-9a3a-534de8d5c5f3,work
e4ad6459-f96a-43fc-b069-967998399e6d,credit_cards
dec132fc-fed5-4c6c-9e2f-a59e61004c89,auto_and_commute
116b5a2c-e776-4ec2-a357-ec84df153105,oos
07149ab3-ec15-43b4-b8aa-18694711a678,auto_and_commute
a5e4f90c-d3b1-4aff-847e-0db2d757f2b9,credit_cards
3760f8e7-b83b-4dfc-8696-4d3676018bd0,travel
297b827d-95c4-46a2-a573-d1d4fa8c3903,meta
2918da48-494d-4d40-aea5-6ba03b820456,utility
74577ed6-99ba-44e9-a255-9a674174709f,oos
e925859f-d90d-472c-861d-2bd7684544d1,work
e5604114-94e8-49a4-839d-8117dfa4361a,small_talk
6cd8eaa0-ddee-4209-b43c-4c2b0bc10e35,auto_and_commute
0e561b41-6351-4ebc-8dfa-ec5dde6202ac,oos
8b005088-69c7-4388-a7a5-a81e39c930e0,travel
8c1d68ba-6016-4fde-bd48-65c869204626,home
1fab1dea-a2af-4f50-b6c0-4836a50f39c1,oos
49710ce3-9e16-434a-9941-aec9e49e0781,banking
443ed256-4333-43f6-b072-096e24487ccb,oos
646ac73b-dfc2-4aac-a5d8-6044c61b136c,kitchen_and_dining
d6e2acf6-b92b-4da2-b9d5-c51cd1ca0efd,utility
e09cf3bf-ca7e-433b-a8df-e4871d774a5b,banking
491d579e-2577-43d1-98d1-453447a7e04c,credit_cards
410da79d-0099-4495-8cce-c5e1dcb77dc0,small_talk
42fbc474-9acb-4a55-9910-f24daa95b55e,kitchen_and_dining
7f733c8c-31c3-4278-b2ae-9d88c55cf8e3,oos
2c70442e-9b00-4dfe-9295-86c4905eeb8d,travel
38d80755-90cd-4b9f-b657-db89d9406396,banking
0a04bb6d-1071-4612-85bb-5f48736bec72,banking
f897b4d1-adf9-4591-90ed-f349560d9414,home
51b250b3-a00e-4b30-bc31-30744cbe16a0,banking
fe241c5b-466b-4e24-a060-51a88ae27f6c,small_talk
b2ef612d-af79-4128-929c-8a94d15063ee,home
282fc5c9-f936-474f-9b5e-6b6a41281e43,kitchen_and_dining
7a06286c-66af-423e-8ddb-aeb93cf45aea,oos
75b90b1e-69ee-4559-97a4-6e39ae48d45f,utility
c67766aa-f002-45fd-b0e6-c7ad35e8f3ab,work
2cf9c1e3-66fa-4d78-b6d2-30c8cf4e37c5,travel
45618e7e-4621-471c-97f9-26b574bef073,travel
d0f7b53b-5169-4454-ae21-732af79a21ac,banking
d90da25d-a046-478b-8746-066f9109d2bf,kitchen_and_dining
5c6a776c-5f74-4db0-a52c-10134d0826c8,auto_and_commute
d510c9f9-9e11-416e-bfe0-c743c5a6fa2d,home
95146e9e-04e6-4211-9e7e-9fb1ae4dd670,meta
b967047f-6055-4ea2-b95b-0bbeb5b3e7fb,meta
6517d507-f1c8-4cbf-ab88-e6c9521d1fb2,home
9b7716d3-cc67-4c43-98e2-01bfe637af34,travel
809a0cc2-2314-4f68-acbf-b5998a455d6c,kitchen_and_dining
c65612db-340c-4679-bba6-ab3dd1e9889d,utility
cfbfe7d3-121c-4cc4-aa0c-980b4a0c8d47,banking
12d27fdb-7fbd-405f-9319-67e9044a37fc,oos
47cf0a0c-9adb-4f5b-b4f4-348c4102e081,small_talk
6d9b31a0-2eca-4cfd-9ba3-db333c0f6638,travel
fe9509ba-ade6-405a-842d-f57543fc04cd,oos
1bbace04-0aec-4f4b-8b6b-decae644ed17,travel
50e4fd32-4f7d-4ba8-be0b-7b319e44f349,kitchen_and_dining
67e515d5-1372-4d34-b50b-5f580e1eb766,credit_cards
c259ca12-0447-488e-9766-79220799739e,small_talk
6699e8fe-0fc0-4fc3-9661-04f204454183,utility
a109dcd9-7b0e-4736-9046-2ca2e72ef645,auto_and_commute
abc5e51a-58bd-4fac-8794-d88231395974,small_talk
57067a74-ab63-403a-84c4-d878d9e0e01d,credit_cards
50a3861d-ee3c-444d-9dcd-7b0055ed9181,banking
6e5d7235-e252-46b8-9694-f8731dffb8b2,oos
3757898b-beaf-4a7c-bf9b-c6be562fba6d,small_talk
e588bf61-c913-4356-ab0a-fc129f09a2b2,credit_cards
140b5bc2-3bfd-4f17-88a2-c16e939c9789,meta
fcbdc586-d09b-4f8f-af10-622cec244fdb,travel
317c4a00-5a9a-470a-ae2e-b46227abe476,work
d4259252-b68d-4ffc-b261-76ae841de023,credit_cards
0642cfd1-239f-4512-8d93-2f5b0d79e04b,oos
d65e846b-a097-4c9d-ad94-ad7a0caf9114,meta
a5938198-ed14-4b61-be20-7000affc76bd,credit_cards
1b5c5b18-f4f2-447a-a732-9b5607344c9a,auto_and_commute
c8f32d8a-b449-4dea-814b-465cb066b3bc,small_talk
24cf7e7d-6c27-4185-b8ea-de58d76ad71e,banking
d35b6583-c449-4d43-8cfb-4b2828667756,meta
0b62dc46-144e-4fa7-b343-c00c4f5b0399,travel
2ca97e67-0e34-44e8-94ce-8c18d986650a,credit_cards
64212255-5d0f-4474-b45f-0ebfd4caca07,utility
ade26e10-12c3-4df2-803e-c8008f8e3ee6,small_talk
ee1c26ce-fba7-4cc3-83d3-78e9be954065,kitchen_and_dining
d789b13b-8d3f-47d7-8ede-5960e93cf5b7,credit_cards
4bd8a319-2680-444b-8af1-ceee7939ee26,credit_cards
c9822d47-d374-45ed-9e93-e774c7497679,oos
e29a2e01-679d-4d14-9c58-5b6653a6b0c0,auto_and_commute
0fd559b0-c329-4b75-944b-f12bb0a7fe1b,auto_and_commute
26a55bf2-0a0e-4915-96fb-e5a86ffbdbf8,meta
1dc5e857-23ec-4839-80c8-a5b65096f7f5,credit_cards
efff9ed7-8d20-4c17-b462-2bc72d49ec59,kitchen_and_dining
3baa21d7-2cfc-46c9-8434-1b9d7d33d22a,oos
f724c592-50ef-4e51-ab87-8a43906e940a,small_talk
a8676b88-e587-4645-b078-a3844e886b49,meta
8cd58601-d70d-4236-81e9-85f8481e8f86,oos
c1361aca-8acb-4a1d-8f5a-b30f1e1a8955,travel
7d8896f3-1e02-4514-b4b9-8fb04d304a71,auto_and_commute
d333f14d-4e6c-4d70-b96f-1ff55e0165f3,work
a20e4c81-aed9-49d8-a10e-8b9aeb18de78,utility
82194990-963d-4d9b-ab30-ecd6944d66b4,meta
b6f42234-49de-4f16-a926-47290c0bb334,kitchen_and_dining
9f406e60-d3d7-42da-a4c4-13db9a4e4b3d,auto_and_commute
5bb0867a-7fe1-4157-9cd0-c677f7126447,oos
e1b2c5af-6be5-4422-a95c-56e2d9b0a316,travel
36c8fe49-39ad-4905-9e2f-b16b3d42721a,meta
c6323e89-2cca-4e9f-9825-ea5de213304f,utility
093bebbd-4740-4952-930c-fbf4351eb299,home
664ec9c6-ee20-461c-aa99-7ced60b767b8,kitchen_and_dining
5ccd39f8-8a3c-48d7-b017-8c002dd7c320,oos
38a23d2a-2b59-4670-8999-712e39e1ca47,meta
bda2b6ea-555b-43f9-a6b5-97ecbcaee396,travel
6ac5e5a2-59e4-490e-a9a7-3407e59a26b3,credit_cards
b0365ace-5d85-41fa-b8d7-77f7029a5dcb,home
d1580067-8eed-4e16-b1d9-dd98e8902364,travel
4af49bbb-1559-4784-8696-1b85a3ec21ee,travel
3e302c0c-d91d-45c8-aac0-764bc7dce7db,banking
c9b8541c-e6e7-4c51-a798-7e7262fb6493,banking
259b984a-212c-4df5-8a20-46d1ba63dd1d,travel
464f4ae4-894b-4844-a9b5-82c83c8e55ac,travel
cdb243c7-62d0-4e38-944d-21af4f755ca1,banking
06d7c0c8-9d75-4b51-8080-c2c01deba2ec,auto_and_commute
e7c9af17-56cb-42a6-8f37-5ec0f1a921bf,auto_and_commute
42327ea1-adbd-4463-880b-0ac3b1cca0ae,home
250d37db-3b29-4cc8-9d53-fb7cf456008e,small_talk
d76f86d0-28d2-447b-80b9-3cbc12be6dff,small_talk
e458b688-d9c3-4144-b6a2-b3cc93540c55,meta
a32903f9-6609-4aaa-b8f0-ce94dcbde8f9,banking
98c9f16c-e2b6-497e-8a6b-6805bbd5eaf1,utility
cbb905e9-69a7-41cc-bc6f-c6f58b9b448c,banking
c21df87a-f8f6-4132-9aa0-adfb281c9630,kitchen_and_dining
076142ad-72b6-4399-ad67-6b0636e9f034,meta
5455c8c1-c422-461c-8305-bcdbde35b0f4,kitchen_and_dining
e90b6eef-7612-4c23-86dd-1dc575de4cd0,auto_and_commute
7d77ec1f-1d4e-4b2d-b38b-63f189336957,auto_and_commute
792c0c8a-3cc6-4ad9-b0d9-f2a68991ae69,work
351481fe-d112-4550-ae71-ea4a38a4e6e2,travel
6ccb9891-c864-48d0-bfca-e47fbdc31685,travel
dcc362ee-ac79-47c1-8675-a68722e8658a,utility
3720c53d-25d4-467b-9baa-975454f7f7d5,work
e0823a9d-c327-4375-87ff-03b20f6abdb1,small_talk
ba93b7c5-38bc-4ae2-96c1-4806f870a95e,work
2d14aa7e-4531-4ee3-a355-fd60e6017c12,auto_and_commute
c4bee14a-e393-46a1-8c40-088a5b17ebca,credit_cards
cbafc8d9-1586-4ff2-94f5-2ca0a22725cd,meta
1946ee83-8787-4e60-8382-ac60befe9d0a,utility
8714a080-b9f8-4c42-a31a-203a6910a8d8,work
64f459df-5079-4091-ad6b-3d48a9b5c778,auto_and_commute
37534dac-d44a-480c-9a4f-5acd43aa9cd3,utility
6928a71c-790e-40ef-871b-ae267674d9ef,auto_and_commute
2e3367a2-a773-4d26-a014-6985dc495ecc,banking
b2ac082f-3683-4537-9ffa-32b9ea5ccd63,meta
5176bdb7-9093-4170-8d94-50d3d7cfa351,travel
04e2262b-92ef-42d1-a61a-007ae3aa2400,travel
776309f2-7eaf-4bad-a0f7-f71aa3b4c97c,home
c3fa5a1d-3ec2-43b2-a459-261eeadb9575,credit_cards
956e2f08-450b-442b-ab7c-bfd677e2a84d,banking
e68d5bd7-0a4c-490d-9332-ff0a44c71a56,home
1ff2effd-350e-4f62-b430-6b9b545d05ca,credit_cards
b213adb7-2174-457e-9e47-749f2fbec0bc,work
b183be98-a33e-49f6-8f4e-e98586682c8c,work
5e922764-9025-409a-8f1f-edf2143b9285,credit_cards
64adfb43-227b-45ba-ac2e-edac327c3f63,work
bf54499f-9f48-4720-a64f-da0ff9ea6544,meta
e83ab0b2-0bed-4e75-9ec8-d6c008177b71,home
b349834e-5030-4c36-9766-51189f0ab259,meta
92987cea-48b4-4ffa-a493-0d1721d70b25,utility
77145d3c-b61f-4689-841f-feff9c9bdd1f,travel
769b0245-3a09-48e6-a646-31272e6ae0bb,travel
53464130-b14b-4e2e-b0a9-e0ad21a5e8bd,credit_cards
a962e636-9d35-4c72-96fc-9f9f072ac727,oos
5d8e63df-51ab-4e66-8428-5f5ce39eec95,auto_and_commute
887f816e-5b4d-4f2f-8cc3-551b080f792f,banking
f0437081-63e2-4d6a-bd37-1dea682bca98,utility
cff7025f-ba50-42b6-924b-01ade36ddcb4,auto_and_commute
9d4e5db4-617b-4f51-a586-b4c782a22300,auto_and_commute
4e7236dd-2e09-4d0e-9cc9-cb7bdabdba53,credit_cards
e85d0a91-617f-496d-aa2b-492a37edcb01,banking
ba491ada-111a-4046-ace1-f8939c2aec24,meta
51285328-51bb-4dcb-85f5-46999c130cb6,kitchen_and_dining
375de13d-cdf6-4c14-9082-f9c4c8e9f93e,auto_and_commute
d1be24c8-b403-45bb-80de-5bc8b5c0113c,oos
f9e8d7f1-ac94-47aa-8dcb-c64cf8945ca0,work
c3d6aa31-cf69-4b0e-9e69-a84c22008070,auto_and_commute
a25baebc-b47f-499c-b153-6170ca9222cc,travel
6a18cba2-0638-4796-b4cc-0b0d0f2ef416,kitchen_and_dining
9febd78e-5a89-47e9-9ee8-a242def6e4ca,banking
cbead6bd-440c-4e27-8bbb-fed905b45e2e,utility
00b70acf-9b06-416f-86f4-a4584c912f89,home
a0ab55fd-26b7-4365-bc3a-8bd7ca2897e8,meta
5f4738e8-16e7-4553-a67a-98c221d203d9,meta
c30f5563-b56b-4c54-a4e1-6041346537a2,small_talk
4655b46a-bac0-4348-a89b-739e252f0614,utility
