status_id,created_at,text,source,hour,minute,day
1204945918056902656,2019-12-12T02:07:48Z,"🤣🤣🤣🤣🤣Suck it, Tommy Dubs! #NHLBruins",Twitter for iPhone,2,7,12
1204945933127032833,2019-12-12T02:07:51Z,Another penalty for Wilson. B’s need to convert on this one #NHLBruins,Twitter for iPhone,2,7,12
1204945975850229760,2019-12-12T02:08:02Z,#NHLBruins to the PP just 19 seconds into the third. Tom Wilson interferes with David Pastrnak by the benches. https://t.co/aX0EvUtjhs,Twitter for iPhone,2,8,12
1204946025951051777,2019-12-12T02:08:14Z,Bwahahahahaha Wilson comes out still crying to the refs and then gets called to the box less than a minute into the period 😂😂😂 #nhlbruins,Twitter for iPhone,2,8,12
1204946079466213376,2019-12-12T02:08:26Z,Why does bozo the Wilson not think that was a penalty #Bruins,Twitter for iPhone,2,8,12
1204946096646246400,2019-12-12T02:08:30Z,#NHLBruins to the PP just 19 seconds into the third. Tom Wilson interferes with David Pastrnak by the benches. https://t.co/aX0EvUtjhs,Twitter for iPhone,2,8,12
1204946173922033664,2019-12-12T02:08:49Z,"Pasta goes shelf, 1-0 #NHLBruins https://t.co/MMPtpwM7vj",Twitter for iPhone,2,8,12
1204946203223437312,2019-12-12T02:08:56Z,Celebrating A Bruins’ 500th Career Game – BLACK N GOLD HOCKEY PODCAST #bruins #nhlbruins #nhl #nhlgoalies #blues #canadiens #podernfamily  https://t.co/lcwMpdw7oG,Twitter for iPhone,2,8,12
1204946207480721408,2019-12-12T02:08:57Z,"Wilson, that was a bitch move. But that’s typical for you huh?? 🙄 #BOSvsWSH #NHLBruins https://t.co/twL8UT88IX",Twitter for iPhone,2,8,12
1204955164953784321,2019-12-12T02:44:32Z,Shit #Bruins 😕,Twitter for iPhone,2,44,12
1204955168971919361,2019-12-12T02:44:33Z,GOOD GAME #CAPITALS !!! Helllll of a game against the #Bruins,Twitter for iPhone,2,44,12
1204955186629922822,2019-12-12T02:44:38Z,That #NHLBruins sucked!,Twitter for iPhone,2,44,12
1204955201251282944,2019-12-12T02:44:41Z,Capitals are still a better team than us. We need to make a move for a top six winger sooner rather than later. #NHLBruins,Twitter for iPhone,2,44,12
1204955202027216896,2019-12-12T02:44:41Z,Guys with 18 seconds left you HAVE TO SHOT THE GODDAMN PUCK!!! #nhlbruins,Twitter for iPhone,2,44,12
1204955223451717633,2019-12-12T02:44:46Z,The Athletic reported the Pats camera guy shot 8 mins of video of the Bengals sideline - people wonder why he would shoot that much when they might use 30 secs max - I shot close to 20 mins of Bergeron last week for a 15 sec story.  I overshoot to make sure I get good stuff. https://t.co/7w0s9DT7Ps,Twitter for iPhone,2,44,12
1204955228489027589,2019-12-12T02:44:48Z,Damn both my Boston teams took fat L’s tonight #Celtics #NHLBruins,Twitter for iPhone,2,44,12
1204955231785754624,2019-12-12T02:44:48Z,"And yes, we lost by ONE goal. 🤔 #NHLBruins",Twitter for iPhone,2,44,12
1204955233119621121,2019-12-12T02:44:49Z,#NHLBruins once again get pushed around by a more physical team. Happens a lot to this group despite the record. Don’t see them winning the Cup when bigger teams are able to push them around in a stroller.,Twitter for iPhone,2,44,12
1204955234486886402,2019-12-12T02:44:49Z,Aw shucks. I still love my boys in Black and Gold. On to Tampa 🐻💛🐻💛 #NHLBruins,Twitter for iPhone,2,44,12
1204955259388477441,2019-12-12T02:44:55Z,"Another bad loss. Back at it again tomorrow night. 

#NHLBruins @NHLBruins",Twitter for iPhone,2,44,12
1204955300043907073,2019-12-12T02:45:05Z,#NHLBruins Lose but played a GREAT game !!!! https://t.co/tRJPPdtsOC,Twitter for iPhone,2,45,12
1204955315965435905,2019-12-12T02:45:08Z,Well I was wrong about the empty net goal. But I knew we weren’t scoring in that last 2 minutes. #Bruins #BruinsFam #NHLBruins #NHL https://t.co/8Btumg9bF9,Twitter for iPhone,2,45,12
1204955317957611520,2019-12-12T02:45:09Z,This was a big game for Boston but it seems like they just can’t get it together #NHLBRUINS,Twitter for iPhone,2,45,12
1204955378343124992,2019-12-12T02:45:23Z,#NHLBruins lost to Washington. Really??????????????????????,Twitter for iPhone,2,45,12
1204955381157335040,2019-12-12T02:45:24Z,Instead the stats tell the story #BOSvsWSH,Twitter for iPhone,2,45,12
1204955385490296833,2019-12-12T02:45:25Z,"🥅GAME OVER🥅

Bruins lose (and lose a goal to an offsides challenge!!). Great hockey game though. 

#NHLBruins 2
#ALLCAPS 3",Twitter for iPhone,2,45,12
1204955399083843584,2019-12-12T02:45:28Z,"Back at it tomorrow in Tampa.

#NHLBruins https://t.co/iiAJUQNfCR",Twitter for iPhone,2,45,12
1204955402309373954,2019-12-12T02:45:29Z,Great game both sides. Unfortunate outcome. Gotta stop this losing skid tomorrow night against the lightning. #bruins,Twitter for iPhone,2,45,12
1204955412157648902,2019-12-12T02:45:31Z,"Power play wasn’t good and the #NHLBruins need more from guys like Heinan, DeBrusk and Bjork",Twitter for iPhone,2,45,12
1204955455929438208,2019-12-12T02:45:42Z,"So, I was going to be fine with the #NHLBruins losing that game. They were playing well and playing hard. Then they put that utter shit show on the ice in the 3rd period. Hard to win when you spend a 3rd if the game giving the puck away in the neutral zone.",Twitter for iPhone,2,45,12
1204955461356834816,2019-12-12T02:45:43Z,Rough night for #Boston #Celtics #NhlBruins,Twitter for iPhone,2,45,12
1204955481686597633,2019-12-12T02:45:48Z,It would be really cool if the #NHLBruins could win in DC once in my lifetime. That would be fun!,Twitter for iPhone,2,45,12
1204955517396889603,2019-12-12T02:45:56Z,"#Bruins are tough, very impressed with how hard the #Caps played 
🚨🥅💥🏒💪 https://t.co/yrXL1QfqS4",Twitter for iPhone,2,45,12
1204955545184219136,2019-12-12T02:46:03Z,#NHLBruins to the PP just 19 seconds into the third. Tom Wilson interferes with David Pastrnak by the benches. https://t.co/aX0EvUtjhs,Twitter for iPhone,2,46,12
1204955551878320130,2019-12-12T02:46:05Z,"Back at it tomorrow in Tampa.

#NHLBruins https://t.co/iiAJUQNfCR",Twitter for iPhone,2,46,12
1204955554956894208,2019-12-12T02:46:05Z,It’s almost as if this teams lack of secondary scoring is finally catching up to it.,Twitter for iPhone,2,46,12
1204955556827541505,2019-12-12T02:46:06Z,#NHLBruins determined to dipsey doodle their way to zero shots with the goalie pulled. Like get a shot or two. They were more than content to spin around on the boards and leave the front of the net to the Capitals. Not nearly good enough.,Twitter for iPhone,2,46,12
1204955574405881857,2019-12-12T02:46:10Z,Playoff speed and intensity in the #CAPS v #Bruins game- that was fun. #Letsgocaps,Twitter for iPhone,2,46,12
1204955582991613952,2019-12-12T02:46:12Z,"TWO GOALS FROM OSHIE AND 30 SAVES FROM HOLTBY, THE #CAPS HAVE WON 16 OF THEIR LAST 17 AGAINST THE #BRUINS!!! 3-2 FINALS #ALLCAPS #ROCKTHERED",Twitter for iPhone,2,46,12
1204955585944444929,2019-12-12T02:46:13Z,That was a great game. Tough loss. #NHLBruins,Twitter for iPhone,2,46,12
1204955586112237568,2019-12-12T02:46:13Z,This league is a joke. Bruins lead 2-0 in the first. Period would’ve finished that way. Probs 3-1 by end of the 2nd. 4-1 win. That’s THREE losses because of offsides challenges. Outplayed them. What a joke. #BOSvsWSH #InOurBlood #AllHeartNoQuit #NHLBruins,Twitter for iPhone,2,46,12
1204955634250203136,2019-12-12T02:46:24Z,what a turn of events #ALLCAPS https://t.co/VIVOwJfCxd,Twitter for iPhone,2,46,12
1204955666030514176,2019-12-12T02:46:32Z,@NHLBruins can’t play the heavy game.  Didn’t learn from last year’s finals. #bruins https://t.co/FQkdtoFpqK,Twitter for iPhone,2,46,12
1204955724482150400,2019-12-12T02:46:46Z,That was pathetic. #bruins just got their shit pushed in for the last 10 min of that game. Caps made them look like a hs team. Eye opener for them I hope.,Twitter for iPhone,2,46,12
1204955734330478593,2019-12-12T02:46:48Z,"Back at it tomorrow in Tampa.

#NHLBruins https://t.co/iiAJUQNfCR",Twitter for iPhone,2,46,12
1204955740378669057,2019-12-12T02:46:50Z,"The #Bruins lose 3-3*. The @NHL millimeter review strikes again. Great rule, makes watching so much #fun.",Twitter for iPhone,2,46,12
1204955763099222016,2019-12-12T02:46:55Z,Washington 😡 #NHLBruins #Bruins #BruinsFam https://t.co/D3AQ2vVU4A,Twitter for iPhone,2,46,12
1204955790945214464,2019-12-12T02:47:02Z,T.J. Oshie Scores Two Goals In #ALLCAPS 3-2 Win Over The #NHLBruins https://t.co/2SxuVMe1Qa,Twitter for iPhone,2,47,12
1204955813040787457,2019-12-12T02:47:07Z,That’s ok you guys played hard tonight #NHLRefs sucked as usual but the #Caps will win the battle and the #NHLBruins can win the war for the cup #GoBruins 🏒🥅,Twitter for iPhone,2,47,12
1204955826751827968,2019-12-12T02:47:10Z,"#NHLBruins seriously need to get the powerplay rolling again, but offsides challenges are ruining the games for me @NHL Thanks for coming to my Ted Talk",Twitter for iPhone,2,47,12
1204955901389656064,2019-12-12T02:47:28Z,#BOSvWAS It might be time for Cassidy to shuffle this lineup ... Just my opinion  #NHLBruins #NHL #HockeyTwitter #hockeyhockey #NHLFoil👊,Twitter for iPhone,2,47,12
1204955998349414400,2019-12-12T02:47:51Z,"Power play 0-5 on the night and yet again, the Bruins aren’t able to pull together a full 60 mins of quality and intense hockey. First 30 mins were great, but only 30 mins of good hockey against a team like the Capitals isn’t going to get it done #NHLBruins",Twitter for iPhone,2,47,12
1204956015160184832,2019-12-12T02:47:55Z,how is this the second losing streak in the season,Twitter for iPhone,2,47,12
1204956016783351808,2019-12-12T02:47:56Z,"#Bruins or #Caps of course I’d rather have the B’s win. 

They didn’t but that was a hell of a reverse hit on Tom Wilson by David Krejci! Fun to watch!",Twitter for iPhone,2,47,12
1204956046894227456,2019-12-12T02:48:03Z,Tim Thomas I miss you so much! #StanleyCupChampion #Legend #ThankYou #Bruins @NHLBruins,Twitter for iPhone,2,48,12
1204956086517805056,2019-12-12T02:48:12Z,"Back at it tomorrow in Tampa.

#NHLBruins https://t.co/iiAJUQNfCR",Twitter for iPhone,2,48,12
1204956135213666306,2019-12-12T02:48:24Z,Clapped,Twitter for iPhone,2,48,12
1204956172098457600,2019-12-12T02:48:33Z,"Back at it tomorrow in Tampa.

#NHLBruins https://t.co/iiAJUQNfCR",Twitter for iPhone,2,48,12
1204956192931483653,2019-12-12T02:48:38Z,Another loss for the #Bruins. That’s a four-game skid.,Twitter for iPhone,2,48,12
1204956314515804166,2019-12-12T02:49:07Z,T.J. Oshie Scores Two Goals In #ALLCAPS 3-2 Win Over The #NHLBruins https://t.co/2SxuVMe1Qa,Twitter for iPhone,2,49,12
1204956487140990977,2019-12-12T02:49:48Z,"Back at it tomorrow in Tampa.

#NHLBruins https://t.co/iiAJUQNfCR",Twitter for iPhone,2,49,12
1204956763549683712,2019-12-12T02:50:54Z,@nhl Backstrom got away with at least 3 fairly dirty plays that should of been penalties. But he’s too clean to do that right? #Bruins,Twitter for iPhone,2,50,12
1204956938850721793,2019-12-12T02:51:35Z,"It may be tempting to play Charlie Coyle on the wing, but he's best-suited to play center.

The Boston Bruins should look to add a winger while keeping Coyle down the middle. #THW #NHLBruins

https://t.co/Wgm3CjWfcX",Twitter for iPhone,2,51,12
1204957053296488448,2019-12-12T02:52:03Z,"Sr Eval ...#CSS 

(OG/C) Stone Roston - Brentwood (6'2 273)

@StoneRoston2020 

- Versatile; Can play OG, C or DT
- High football IQ w/ athleticism
- Great motor &amp; technique sound
- Plays w/ good balance
- High character

Sr 🎞️:  https://t.co/t60mVRxxfk

#Bruins  #MidTN20 https://t.co/wwSpJkQseq",Twitter for iPhone,2,52,12
1204957212654915589,2019-12-12T02:52:41Z,"Bruins power play struggles do not concern me too much, I think it’s hard to be dominant with a PP from start to finish over the course of a season. #NHLBruins",Twitter for iPhone,2,52,12
1204957492243030018,2019-12-12T02:53:47Z,"I’m done with the #NHLBruins playing the Capitals. Forfeit the games. They’re gonna lose to ‘em, anyway. Or better yet. Take ‘em off the schedule altogether.",Twitter for iPhone,2,53,12
1204957701203210240,2019-12-12T02:54:37Z,BETTER WIN THIS ONE @NHLBruins,Twitter for iPhone,2,54,12
1204957792416731141,2019-12-12T02:54:59Z,"Shake things up with some new Wal-Papers presented by @Walmart. ❄️

#WallpaperWednesday | #NHLBruins https://t.co/EswrwN8mdB",Twitter for iPhone,2,54,12
1204958117680816128,2019-12-12T02:56:16Z,"Back at it tomorrow in Tampa.

#NHLBruins https://t.co/iiAJUQNfCR",Twitter for iPhone,2,56,12
1204958292994404352,2019-12-12T02:56:58Z,"The guys go to do something to break this losing streak because they are definitely a better team than the teams they have been losing to, Hopefully we can get 2 points tomorrow against the #Lightning #NHLBruins #GoBruins 🏒🥅🤔🔥🔥🔥🔥🔥 https://t.co/sI02xv9ZyR",Twitter for iPhone,2,56,12
1204958409637990406,2019-12-12T02:57:26Z,"#Caps finish off the #Bruins 3-2 here at Cap 1 in a meeting of the two top points teams in the @NHL! Washington now at 51 points, five clear of Boston. Now have won 16/17 against the @NHLBruins on @1067theFan",Twitter for iPhone,2,57,12
1204958452180758528,2019-12-12T02:57:36Z,It's 2-2 at 2:53 of the third! @kurals9 tips home @ToreyKrug's point shot for his third goal of the season. #NHLBruins,Twitter for iPhone,2,57,12
1204958625187414016,2019-12-12T02:58:17Z,sassy bruins!!!!! https://t.co/tLBsbVfsUX,Twitter for iPhone,2,58,12
1204958710558158848,2019-12-12T02:58:38Z,Make that now 4 consecutive losses for the B's.... https://t.co/LRsHlgyHgs,Twitter for iPhone,2,58,12
1204959129946722304,2019-12-12T03:00:18Z,The #NHLBruins have not looked good. Gotta figure it out.,Twitter for iPhone,3,0,12
1204959142202531840,2019-12-12T03:00:21Z,"@NHLBruins Death, Taxes, and losing to the #Capitals. #Bruins",Twitter for iPhone,3,0,12
1204959325388709890,2019-12-12T03:01:04Z,"Same shit, different day. Need to get back to basics. “Pucks on net, pucks in deep. Skate skate skate” -@stoolpresidente",Twitter for iPhone,3,1,12
1204959344359555074,2019-12-12T03:01:09Z,T.J. Oshie Scores Two Goals In #ALLCAPS 3-2 Win Over The #NHLBruins https://t.co/2SxuVMe1Qa,Twitter for iPhone,3,1,12
1204959353360601089,2019-12-12T03:01:11Z,Looked pretty even to me.......,Twitter for iPhone,3,1,12
1204959386965356544,2019-12-12T03:01:19Z,Reports that #NHLBruins Torey Krug headed to the X-ray room after tonight’s game. Krug joins #Celtics Gordon Hayward with injuries tonight.,Twitter for iPhone,3,1,12
1204959639013449730,2019-12-12T03:02:19Z,There's some great trading action in the evenings with Upper Deck e-Pack! #ePack #TradingTuesdays https://t.co/qba7pHGcML,Twitter for iPhone,3,2,12
1204960107521556480,2019-12-12T03:04:11Z,The play that got him an NHL contract immediately after that matinee😂😂😂remeber it like it was yesterday hahaha #NHLBruins,Twitter for iPhone,3,4,12
1204960743449341952,2019-12-12T03:06:42Z,Tom Wilson FINALLY picked on someone his in size and got beat up on by Zdeno Chara #NHLBruins https://t.co/T59lmSPb9g,Twitter for iPhone,3,6,12
1204960917965938688,2019-12-12T03:07:24Z,"Pasta goes shelf, 1-0 #NHLBruins https://t.co/MMPtpwM7vj",Twitter for iPhone,3,7,12
1204961132143939585,2019-12-12T03:08:15Z,"Oshie Scores Two And #AllCaps Beat #NHLBruins Again With 3-2 Win

Read here: https://t.co/OPpbNHF21K",Twitter for iPhone,3,8,12
1204961618959851522,2019-12-12T03:10:11Z,Back in Westwood friday for my last OV! @UCLAFootball @CoachKaufusi #Bruins https://t.co/PFMphsoXxe,Twitter for iPhone,3,10,12
1204961925018398726,2019-12-12T03:11:24Z,Haven’t seen the entire fight yet but doesn’t look like he got beat up https://t.co/qHbrOuiH6J,Twitter for iPhone,3,11,12
1204961994564083714,2019-12-12T03:11:41Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for iPhone,3,11,12
1204962343114817536,2019-12-12T03:13:04Z,Not a great Boston sports day.,Twitter for iPhone,3,13,12
1204962494323810304,2019-12-12T03:13:40Z,"39th pick (#39) ......

** Preferred Invite ** 

2021 (LB) Hayden Wilheim - Brentwood

@haydenwilhelm33 

#DreamTeam  #BallHawkU

Jr Season 📽️:  https://t.co/ld4tngw3AJ

#Bruins  #MidTN21

#CSS  #NPA https://t.co/EWa3ynpFv3",Twitter for iPhone,3,13,12
1204962670669119488,2019-12-12T03:14:22Z,"Sr Eval ...#CSS 

(OG/C) Stone Roston - Brentwood (6'2 273)

@StoneRoston2020 

- Versatile; Can play OG, C or DT
- High football IQ w/ athleticism
- Great motor &amp; technique sound
- Plays w/ good balance
- High character

Sr 🎞️:  https://t.co/t60mVRxxfk

#Bruins  #MidTN20 https://t.co/wwSpJkQseq",Twitter for iPhone,3,14,12
1204962961044975618,2019-12-12T03:15:31Z,"39th pick (#39) ......

** Preferred Invite ** 

2021 (LB) Hayden Wilheim - Brentwood

@haydenwilhelm33 

#DreamTeam  #BallHawkU

Jr Season 📽️:  https://t.co/ld4tngw3AJ

#Bruins  #MidTN21

#CSS  #NPA https://t.co/EWa3ynpFv3",Twitter for iPhone,3,15,12
1204963009594044417,2019-12-12T03:15:43Z,Peep me and tre in the background of this klan photo https://t.co/HF9PpZYDAz,Twitter for iPhone,3,15,12
1204964170925584384,2019-12-12T03:20:20Z,Torey Krug now has 308 points in the regular season  in his career that is the fifth most by a #NHLBruins defenseman in team history,Twitter for iPhone,3,20,12
1204965036122394624,2019-12-12T03:23:46Z,"39th pick (#39) ......

** Preferred Invite ** 

2021 (LB) Hayden Wilheim - Brentwood

@haydenwilhelm33 

#DreamTeam  #BallHawkU

Jr Season 📽️:  https://t.co/ld4tngw3AJ

#Bruins  #MidTN21

#CSS  #NPA https://t.co/EWa3ynpFv3",Twitter for iPhone,3,23,12
1204965438913941504,2019-12-12T03:25:22Z,"NOW AIRING - @BigBadBruinsPod w/ @iglen31 and @Chris_Blackey - Ep 17: Are the #NHLBruins issues alarming?  

LISTEN LIVE - https://t.co/oXZlyYJorr

#FPC #SportsRadio #NFL #NBA #NHL #MLB  @FPCoverage https://t.co/00gt6lC8QP",Twitter for iPhone,3,25,12
1204965468685111296,2019-12-12T03:25:29Z,"#ICECAP at looking like 1am ET on @SiriusXMNHL with me &amp; @JesseRalph but we’ll let ya know when!

#NHLBruins v #ALLCAPS

#GoHabsGo v #GoSensGo

#FlyOrDie v #GoAvsGo

#SJSharks coaching change

and more!

#NHL https://t.co/Qc1EEO4ptU",Twitter for iPhone,3,25,12
1204965732825653248,2019-12-12T03:26:32Z,Tom Wilson FINALLY picked on someone his in size and got beat up on by Zdeno Chara #NHLBruins https://t.co/T59lmSPb9g,Twitter for iPhone,3,26,12
1204966454422097922,2019-12-12T03:29:24Z,"Back at it tomorrow in Tampa.

#NHLBruins https://t.co/iiAJUQNfCR",Twitter for iPhone,3,29,12
1204967242645028866,2019-12-12T03:32:32Z,📹 Here's some of the highlights from Patrice Bergeron's workout this morning - his own skills competition #NHLBruins #WBZ https://t.co/KgMJ4eGbf6,Twitter for iPhone,3,32,12
1204967351466307584,2019-12-12T03:32:58Z,BETTER WIN THAT ONE,Twitter for iPhone,3,32,12
1204967816568328192,2019-12-12T03:34:49Z,THE CAPITALS DEFEAT BOSTON YET AGAIN! Any chance we’ll see this matchup in the Eastern Conference Finals? #ALLCAPS,Twitter for iPhone,3,34,12
1204967927574880256,2019-12-12T03:35:15Z,No one got beat up. They both swung and missed a bunch.  I hate Chara more than anyone but this is an awful take on the fight.,Twitter for iPhone,3,35,12
1204968047741673479,2019-12-12T03:35:44Z,"🎥 The #NHLBruins react following tonight's 3-2 loss in Washington: ""We’re in the game, we’re right there. We very easily could have won the game. Two or three things probably changed that."" https://t.co/0s6tyyLIDE",Twitter for iPhone,3,35,12
1204968174946533377,2019-12-12T03:36:14Z,"🎥 The #NHLBruins react following tonight's 3-2 loss in Washington: ""We’re in the game, we’re right there. We very easily could have won the game. Two or three things probably changed that."" https://t.co/0s6tyyLIDE",Twitter for iPhone,3,36,12
1204968409160658945,2019-12-12T03:37:10Z,"🎥 The #NHLBruins react following tonight's 3-2 loss in Washington: ""We’re in the game, we’re right there. We very easily could have won the game. Two or three things probably changed that."" https://t.co/0s6tyyLIDE",Twitter for iPhone,3,37,12
1204968588198764544,2019-12-12T03:37:53Z,"🎥 The #NHLBruins react following tonight's 3-2 loss in Washington: ""We’re in the game, we’re right there. We very easily could have won the game. Two or three things probably changed that."" https://t.co/0s6tyyLIDE",Twitter for iPhone,3,37,12
1204968668955922432,2019-12-12T03:38:12Z,"🎥 The #NHLBruins react following tonight's 3-2 loss in Washington: ""We’re in the game, we’re right there. We very easily could have won the game. Two or three things probably changed that."" https://t.co/0s6tyyLIDE",Twitter for iPhone,3,38,12
1204968804415090688,2019-12-12T03:38:44Z,The Athletic reported the Pats camera guy shot 8 mins of video of the Bengals sideline - people wonder why he would shoot that much when they might use 30 secs max - I shot close to 20 mins of Bergeron last week for a 15 sec story.  I overshoot to make sure I get good stuff. https://t.co/7w0s9DT7Ps,Twitter for iPhone,3,38,12
1204968927627010048,2019-12-12T03:39:14Z,"TWO GOALS FROM OSHIE AND 30 SAVES FROM HOLTBY, THE #CAPS HAVE WON 16 OF THEIR LAST 17 AGAINST THE #BRUINS!!! 3-2 FINALS #ALLCAPS #ROCKTHERED",Twitter for iPhone,3,39,12
1204969078647078912,2019-12-12T03:39:50Z,".@WaltonCaps caught up with @VranaJakub before tonight's big matchup with the #Bruins.

@Capitals | #NHLNow https://t.co/qHjLrDQdQx",Twitter for iPhone,3,39,12
1204969138654994432,2019-12-12T03:40:04Z,Tom Wilson FINALLY picked on someone his in size and got beat up on by Zdeno Chara #NHLBruins https://t.co/T59lmSPb9g,Twitter for iPhone,3,40,12
1204969239850840064,2019-12-12T03:40:28Z,Back in Westwood friday for my last OV! @UCLAFootball @CoachKaufusi #Bruins https://t.co/PFMphsoXxe,Twitter for iPhone,3,40,12
1204969643351433217,2019-12-12T03:42:04Z,"🎥 The #NHLBruins react following tonight's 3-2 loss in Washington: ""We’re in the game, we’re right there. We very easily could have won the game. Two or three things probably changed that."" https://t.co/0s6tyyLIDE",Twitter for iPhone,3,42,12
1204969883999621120,2019-12-12T03:43:02Z,T.J. Oshie Scores Two Goals In #ALLCAPS 3-2 Win Over The #NHLBruins https://t.co/2SxuVMe1Qa,Twitter for iPhone,3,43,12
1204970017638551552,2019-12-12T03:43:34Z,What's going on with Krug? Did he get injured? I keep seeing tweets that he went to get an x-ray. #NHLBRUINS,Twitter for iPhone,3,43,12
1204970053961158656,2019-12-12T03:43:42Z,"This wasn't one sided at all, unlike the title eluded to. https://t.co/FW0GffoekG",Twitter for iPhone,3,43,12
1204970396312899587,2019-12-12T03:45:04Z,"The third is a go.

#NHLBruins https://t.co/Ar1BWn8Nv1",Twitter for iPhone,3,45,12
1204970517574430720,2019-12-12T03:45:33Z,Tom Wilson FINALLY picked on someone his in size and got beat up on by Zdeno Chara #NHLBruins https://t.co/T59lmSPb9g,Twitter for iPhone,3,45,12
1204970727369252869,2019-12-12T03:46:23Z,0 punches landed,Twitter for iPhone,3,46,12
1204970762383192064,2019-12-12T03:46:31Z,"In today’s Boston #Bruins hockey action , they may have lost the game but David Pastrnak lit the lamp for his 26th of the season !",Twitter for iPhone,3,46,12
1204971183017467904,2019-12-12T03:48:11Z,"“Beat up” ? 

Thats a bit of a stretch",Twitter for iPhone,3,48,12
1204971222301368320,2019-12-12T03:48:21Z,So proud of all your hard work ! 🏈,Twitter for iPhone,3,48,12
1204971229075189761,2019-12-12T03:48:22Z,"Bruins lose their 4th straight, now a whopping 1-12-4 in their last 17 games against the Caps

Billy Jaffe on the pod tomorrow, any questions? #NHLBruins https://t.co/FcJbNzGjPF",Twitter for iPhone,3,48,12
1204971589374267392,2019-12-12T03:49:48Z,The Athletic reported the Pats camera guy shot 8 mins of video of the Bengals sideline - people wonder why he would shoot that much when they might use 30 secs max - I shot close to 20 mins of Bergeron last week for a 15 sec story.  I overshoot to make sure I get good stuff. https://t.co/7w0s9DT7Ps,Twitter for iPhone,3,49,12
1204972314560995329,2019-12-12T03:52:41Z,Get those questions in,Twitter for iPhone,3,52,12
1204972567217496064,2019-12-12T03:53:41Z,"🎥 The #NHLBruins react following tonight's 3-2 loss in Washington: ""We’re in the game, we’re right there. We very easily could have won the game. Two or three things probably changed that."" https://t.co/0s6tyyLIDE",Twitter for iPhone,3,53,12
1204972950874722305,2019-12-12T03:55:13Z,"Bruins lose their 4th straight, now a whopping 1-12-4 in their last 17 games against the Caps

Billy Jaffe on the pod tomorrow, any questions? #NHLBruins https://t.co/FcJbNzGjPF",Twitter for iPhone,3,55,12
1204973194463059968,2019-12-12T03:56:11Z,"The #NHLBruins showed some signs of life in DC but not enough to bring them back to life. (via: @jessbelmosto ) 

https://t.co/Sz5zA5zJHI",Twitter for iPhone,3,56,12
1204973371554967553,2019-12-12T03:56:53Z,"🎥 The #NHLBruins react following tonight's 3-2 loss in Washington: ""We’re in the game, we’re right there. We very easily could have won the game. Two or three things probably changed that."" https://t.co/0s6tyyLIDE",Twitter for iPhone,3,56,12
1204973479965208576,2019-12-12T03:57:19Z,"In the month of OCTOBER, the @NHLBruins went 9-1-2 in 12 games. 👏🥳

In the month of NOVEMBER, the #NHLBruins went 9-2-3 in 14 games. 👏🥳

In the month of DECEMBER, the Bruins are currently 2-3-1 in 6 games.... with ONE point in the last 4 and ZERO points in the last 3. 😑😰",Twitter for iPhone,3,57,12
1204973569488441349,2019-12-12T03:57:40Z,Ouch,Twitter for iPhone,3,57,12
1204973735809294342,2019-12-12T03:58:20Z,This makes me smile,Twitter for iPhone,3,58,12
1204974061337448453,2019-12-12T03:59:38Z,Tom Wilson FINALLY picked on someone his in size and got beat up on by Zdeno Chara #NHLBruins https://t.co/T59lmSPb9g,Twitter for iPhone,3,59,12
1204974347737161728,2019-12-12T04:00:46Z,Tom Wilson got his ass beat by a fucking senior citizen tonight 😂 #NHLBruins,Twitter for iPhone,4,0,12
1204974510878973952,2019-12-12T04:01:25Z,"As our song says. ""Don't Pick A Fight with Chara"". That said, Wilson hung in and as crazy as a rat in a sh*t House. #Bruins #Chara https://t.co/Q1QdU5TG6x",Twitter for iPhone,4,1,12
1204974908037640194,2019-12-12T04:03:00Z,"🎥 The #NHLBruins react following tonight's 3-2 loss in Washington: ""We’re in the game, we’re right there. We very easily could have won the game. Two or three things probably changed that."" https://t.co/0s6tyyLIDE",Twitter for iPhone,4,3,12
1204975536122011648,2019-12-12T04:05:29Z,"WE HAVE A WINNER! @JakeBroer snagged this Patrice Bergeron jersey for $87.50 with free shipping. Well done, Jake! https://t.co/oMP7KHpQJy #TJFmystery525 #FoundByTJF #NHLBruins #HockeyTwitter",Twitter for iPhone,4,5,12
1204975753412132864,2019-12-12T04:06:21Z,"It might not be the best path for the #Bruins to make it to the Final again next spring, but I'd love to see a 7 game series between these two teams when the #NHL's second season is in full swing.",Twitter for iPhone,4,6,12
1204975885729849345,2019-12-12T04:06:53Z,There is a hockey god. HIS NAME IS PATRICE BERGERON #NHLBruins https://t.co/oF508QEeny,Twitter for iPhone,4,6,12
1204976521653473280,2019-12-12T04:09:24Z,Tim Thomas is an all time favourite. 2011 was an amazing season! Great to see him again in a rink 👍🏒,Twitter for iPhone,4,9,12
1204977163407114242,2019-12-12T04:11:57Z,I LIKE THESE,Twitter for iPhone,4,11,12
1204978679002124289,2019-12-12T04:17:59Z,"#NHLBruins Brad Marchand on offside that negated a goal, “It’s frustrating when it goes against you but they all even out in the end. We’ll get some going our way at some point. Some go against you, that’s just the way it goes.”",Twitter for iPhone,4,17,12
